playerID,wraa
sengako01,
sengeha01,-6.337076035787099
senzaan01,
severlu01,
sewalpa01,
sewalpa01,
seymobo01,-5.08429296677985
seymoca01,
seymoia01,
shawma01,-3.4717083338684533
sheehem01,
sheetga01,7.187234702501085
shortza01,0.24346516190203565
shugach01,
shustja01,
sianimi01,-0.783108171983322
silsech01,
simonro01,-0.6341652155843603
simonro01,-2.314523356197991
simpsch01,-3.456118291883783
simpsjo02,
simslu01,
singebr01,
singljo02,-1.5655663416389518
sirijo01,-4.710136309362796
siskev01,
siskev01,
skenepa01,
skubata01,
slateau01,0.9024419787062626
slateau01,-4.173035216476326
slateju01,
smithaj01,
smithca05,
smithca07,-5.7976467660600655
smithdo02,2.9981869297075163
smithdy01,
smithjo09,3.032107332184393
smithpa04,7.883307682348304
smithsh02,
smithwi05,27.41426909308122
snellbl01,
snideco01,
soderty01,18.45072808021194
sogarni01,-2.056509300439311
solakni01,-2.09921538955778
solando01,-3.090349129308624
solando01,-0.7576750172858714
solerjo01,-4.356137198015758
sommedr01,
soriage01,
soriajo02,
sorokmi01,
sorokmi01,
sosaed01,6.565948410232554
sosale01,0.5881511448668518
sotogr01,
sotogr01,
sotoju01,48.64531086149497
sousabe01,
speiega01,
spencmi01,
spierca01,
springe01,44.95869409345157
sprinje01,
sproabr01,
stallja01,-9.614306912471239
stallja01,-5.363245762295493
stanery01,
stantmi03,18.9585752700001
steelju01,
steersp01,-0.6497899016161748
stefami01,-1.7880229359231126
stephro01,
stephty01,-0.01703576645570526
sternju01,
steveca01,-0.6123640590934726
stevech02,-0.8914715788178249
stewabr01,
stewabr01,
stewasa02,1.6628881978413608
stockro01,
storytr01,1.7023009459173655
stottbr01,2.1446127646311437
stoweky01,27.543790768997017
strahma01,
stratch01,
stratch01,
strathu01,
strathu01,
strawmy01,7.917735476644299
strichu01,
stridsp01,
stromma01,
strowka01,
stubbcj01,-0.7612133922041094
stubbga01,-0.2556531417367941
suareal01,
suareeu01,21.655064243303862
suareeu01,-2.2020799086800933
suarejo01,
suarera01,
suarero01,
suerowa01,
suganto01,
sullibr01,-0.43941873226887623
sulseco01,
suterbr01,
suwinja01,-9.425907336386521
suzukse01,17.70269776704176
svansma01,
swansda01,0.8147205428161368
swanser01,
sweentr01,-18.26043720522581
taillja01,
tarnofr01,
tatedi01,
tatisfe02,26.013771377234644
tauchmi01,6.768416678989974
taverle01,-2.3128162739262166
taverle01,-5.6780841375446105
tawati01,-5.413250546909334
tayloch03,-3.2452661391711772
tayloch03,-3.2733992960445972
taylogr02,
taylomi02,-7.27183013310955
taylosa03,-0.2434998906181149
taylotr01,
tayloty01,-8.79777107634557
teelky01,9.597020115947396
tellero01,-1.941060367122019
tellero01,2.1838014661280654
tenajo01,-2.3258359498756347
tengka01,
teodobr01,-7.6962448152498295
thaisma01,0.5336011317993495
thaisma01,-1.992775999512261
thielca01,
thomaal01,-4.088281526424174
thomaco02,
thomaco03,-1.7446614043294353
thomala02,-8.775121887760475
thomarh01,-0.8822494934859118
thompma02,
thompry02,
thompza01,
thorntr01,
tidwebl01,
tinocje01,
toglimi01,-17.792917862010768
tolbety01,0.45466125372188027
tollepa01,
tongjo01,
tonkimi01,
topaju01,
torkesp01,13.249690518464615
toroab01,-7.6175337503904075
torregl01,9.260408507836257
torrelu01,-5.8389780958478115
toussto01,
tovarez01,-3.337507279909998
trammta01,-3.2944777741576234
treinbl01,
trejoal01,-4.097122989845578
trevijo01,-10.885073657998804
triolja01,-2.8974334215061917
trivilo01,
trivilo01,
trivilo01,
trompch01,-0.9644964317313309
trompch01,-0.6531377571541044
troutmi01,12.765775008766875
tuckeky01,26.580382601052673
turanbr02,20.604197482989424
turnbsp01,
turneju01,-6.500520196923693
turnetr01,19.032659506043448
ucetaed01,
urenajo01,
urenajo01,
urenajo01,
urenajo01,
urenajo01,
uriaslu01,-6.381751793645239
uriasra01,-3.3117742877890732
uriasra01,-2.882201193560256
uribeab01,
urquijo01,
urshegi01,-5.337134258207669
valdeen01,-2.105296218170618
valdefr01,
valerge01,0.7177753734343421
vanbebr01,
vanwelo01,
vargaca01,
vargail01,-1.1034245227465564
vargami01,0.40910741230040204
varlalo01,
varlalo01,
varshda01,7.209491186670334
vasilmi01,
vasqura02,
vaughan01,-13.032097339690022
vaughan01,13.61982743971114
vavrate01,-0.25251113231192185
vazquch01,-11.439906647110204
vazqulu01,-4.729605718849295
veenza01,-4.106458549989413
venezan01,
venezan01,
verdual01,-8.46525640999924
verlaju01,
vesiaal01,
vestwi01,
vientma01,-1.5215464305189381
vierlma01,-2.8809969796010138
viladry01,-1.9278332256974362
viladry01,
villada01,-0.27299674464454643
vivasjo01,-3.6330867276122145
vodnivi01,
volpean01,-9.104181798895093
wachami01,
waddebr01,
wadela01,-6.193892477059705
wadela01,-5.299415390847166
wadety01,-0.41288425288110164
wagamer01,-8.887991613803337
wagnewi01,-1.1727016376942347
wagnewi01,-1.6794109163973143
waldrhu01,
waldrma01,
walkech02,-1.0037685039497077
walkejo02,-15.783367989432831
walkejo03,
walkery01,
walketa01,
wallach01,
wallnma01,6.367115715854981
wallsta01,-9.619927381687141
waltean01,
waltebr01,
waltodo01,-0.3302765722528068
wardta01,12.88023771682574
warreau01,
warrewi01,
waterdr01,-8.814995227911416
weathry01,
weavelu01,
webbja01,
webblo01,
weemsjo01,
weissgr01,
wellsau01,-3.359523003063992
wellsty01,
wentzjo01,
wentzjo01,
wentzjo01,
wesneha01,
westbjo01,6.020152321816802
wheelza01,
whiseca01,
whitcsh01,-4.310298219509224
whiteel04,-4.171203657985411
whiteow01,
whitlfo01,
whitlfo01,
whitlga01,
wicksjo01,
wiemejo01,-0.8736432242761111
wilcoco01,
wilesna01,
willibe03,-6.069185246399508
willica02,-4.667392382129978
willide03,
williga01,
willilu01,-4.033330746384715
willitr01,
wilsobr02,
wilsoja04,15.010536735156574
wilsoju10,
wilsost02,
wilsowe01,-1.7286628198865341
wilsowi03,-0.27332654593616157
winanal01,
winckjo01,
winkeje01,-0.448383818996946
winklja01,-0.6197272857360421
winnco01,
winnke01,
winnma01,-3.197469856042968
wiselbr01,0.5110384234178665
wiselbr01,-0.6045990241751384
wittbo02,23.932582996984028
wolfrgr01,
wongco01,-12.538622547916116
woobr01,
woodfja01,
woodja03,22.539804635356997
woodrbr01,
woodssi01,
workmga01,-0.7630284488139318
workmga01,-0.5090769958894936
wroblju01,
wynnera01,
wynnsau01,5.709959253322674
wynnsau01,-0.5298497746427506
yamamyo01,
yarbrry01,
yastrmi01,0.19732684290916302
yastrmi01,5.840573104426073
yateski01,
yelicch01,16.590780219009986
yesavtr01,
yohocr01,
yorkeni01,-3.4447489666784548
yoshima02,-2.8444026907867483
youngbr01,
youngco01,-4.069692448064391
youngda02,
youngja02,-0.24355501616109926
youngja03,-4.977295691886322
zastrro01,
zeferry01,
zerpaan01,
zimmebr02,
zuberty01,
zuberty01,
zulueyo01,
